trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
275,2025-09-24 06:55:00,ENTRY,3772.186,,3778.186,3766.186,0.5,,ENTRY_SIGNAL
275,2025-09-24 07:39:00,EXIT,3772.186,3778.186,3778.186,3766.186,0.5,-30.0,SL_HIT
276,2025-09-24 08:00:00,ENTRY,3776.205,,3782.205,3770.205,0.5,,ENTRY_SIGNAL
276,2025-09-24 08:30:00,EXIT,3776.205,3770.205,3782.205,3770.205,0.5,30.0,TP_HIT
273,2025-09-24 08:42:00,EXIT,3774.958,3768.958,3768.958,3780.958,0.5,-30.0,SL_HIT
277,2025-09-24 09:08:00,ENTRY,3770.145,,3776.145,3764.145,0.5,,ENTRY_SIGNAL
277,2025-09-24 09:41:00,EXIT,3770.145,3764.145,3776.145,3764.145,0.5,30.0,TP_HIT
278,2025-09-24 14:08:00,ENTRY,3756.248,,3762.248,3750.248,0.5,,ENTRY_SIGNAL
278,2025-09-24 14:16:00,EXIT,3756.248,3762.248,3762.248,3750.248,0.5,-30.0,SL_HIT
279,2025-09-24 16:04:00,ENTRY,3744.276,,3738.276,3750.276,0.5,,ENTRY_SIGNAL
280,2025-09-24 16:05:00,ENTRY,3744.991,,3738.991,3750.991,0.5,,ENTRY_SIGNAL
279,2025-09-24 16:16:00,EXIT,3744.276,3738.276,3738.276,3750.276,0.5,-30.0,SL_HIT
280,2025-09-24 16:16:00,EXIT,3744.991,3738.991,3738.991,3750.991,0.5,-30.0,SL_HIT
281,2025-09-24 17:09:00,ENTRY,3736.059,,3730.059,3742.059,0.5,,ENTRY_SIGNAL
281,2025-09-24 18:06:00,EXIT,3736.059,3730.059,3730.059,3742.059,0.5,-30.0,SL_HIT
282,2025-09-25 01:01:00,ENTRY,3747.558,,3753.558,3741.558,0.5,,ENTRY_SIGNAL
282,2025-09-25 01:13:00,EXIT,3747.558,3741.558,3753.558,3741.558,0.5,30.0,TP_HIT
283,2025-09-25 01:51:00,ENTRY,3737.459,,3743.459,3731.459,0.5,,ENTRY_SIGNAL
283,2025-09-25 02:05:00,EXIT,3737.459,3731.459,3743.459,3731.459,0.5,30.0,TP_HIT
284,2025-09-25 05:01:00,ENTRY,3737.979,,3731.979,3743.979,0.5,,ENTRY_SIGNAL
284,2025-09-25 06:10:00,EXIT,3737.979,3743.979,3731.979,3743.979,0.5,30.0,TP_HIT
