trade_id,time,type,entry_price,exit_price,sl,tp,lot,pnl,reason
1331,2024-11-04 09:15:00,ENTRY,2738.011,,2732.011,2744.011,0.5,,ENTRY_SIGNAL
1331,2024-11-04 09:50:00,EXIT,2738.011,2744.011,2732.011,2744.011,0.5,30.0,TP_HIT
1332,2024-11-04 14:40:00,ENTRY,2745.425,,2739.425,2751.425,0.5,,ENTRY_SIGNAL
1332,2024-11-04 15:30:00,EXIT,2745.425,2739.425,2739.425,2751.425,0.5,-30.0,SL_HIT
1333,2024-11-04 17:50:00,ENTRY,2738.019,,2732.019,2744.019,0.5,,ENTRY_SIGNAL
1334,2024-11-04 18:10:00,ENTRY,2737.132,,2731.132,2743.132,0.5,,ENTRY_SIGNAL
1333,2024-11-05 02:30:00,EXIT,2738.019,2732.019,2732.019,2744.019,0.5,-30.0,SL_HIT
1334,2024-11-05 02:30:00,EXIT,2737.132,2731.132,2731.132,2743.132,0.5,-30.0,SL_HIT
1335,2024-11-05 18:15:00,ENTRY,2740.832,,2746.832,2734.832,0.5,,ENTRY_SIGNAL
1335,2024-11-06 01:00:00,EXIT,2740.832,2734.832,2746.832,2734.832,0.5,30.0,TP_HIT
1336,2024-11-06 18:05:00,ENTRY,2663.289,,2669.289,2657.289,0.5,,ENTRY_SIGNAL
1336,2024-11-06 18:20:00,EXIT,2663.289,2669.289,2669.289,2657.289,0.5,-30.0,SL_HIT
1337,2024-11-06 23:00:00,ENTRY,2662.244,,2656.244,2668.244,0.5,,ENTRY_SIGNAL
1338,2024-11-07 00:05:00,ENTRY,2662.375,,2668.375,2656.375,0.5,,ENTRY_SIGNAL
1337,2024-11-07 01:10:00,EXIT,2662.244,2656.244,2656.244,2668.244,0.5,-30.0,SL_HIT
1338,2024-11-07 01:10:00,EXIT,2662.375,2656.375,2668.375,2656.375,0.5,30.0,TP_HIT
1339,2024-11-07 06:00:00,ENTRY,2657.048,,2663.048,2651.048,0.5,,ENTRY_SIGNAL
1339,2024-11-07 07:15:00,EXIT,2657.048,2663.048,2663.048,2651.048,0.5,-30.0,SL_HIT
1340,2024-11-07 11:45:00,ENTRY,2664.666,,2670.666,2658.666,0.5,,ENTRY_SIGNAL
1340,2024-11-07 12:40:00,EXIT,2664.666,2670.666,2670.666,2658.666,0.5,-30.0,SL_HIT
1341,2024-11-08 00:45:00,ENTRY,2706.264,,2712.264,2700.264,0.5,,ENTRY_SIGNAL
1341,2024-11-08 01:10:00,EXIT,2706.264,2700.264,2712.264,2700.264,0.5,30.0,TP_HIT
1342,2024-11-08 03:10:00,ENTRY,2700.135,,2694.135,2706.135,0.5,,ENTRY_SIGNAL
1342,2024-11-08 03:45:00,EXIT,2700.135,2694.135,2694.135,2706.135,0.5,-30.0,SL_HIT
1343,2024-11-08 17:30:00,ENTRY,2687.867,,2681.867,2693.867,0.5,,ENTRY_SIGNAL
1343,2024-11-10 23:05:00,EXIT,2687.867,2681.867,2681.867,2693.867,0.5,-30.0,SL_HIT
1344,2024-11-10 23:55:00,ENTRY,2685.629,,2679.629,2691.629,0.5,,ENTRY_SIGNAL
1344,2024-11-11 01:00:00,EXIT,2685.629,2679.629,2679.629,2691.629,0.5,-30.0,SL_HIT
1345,2024-11-11 05:20:00,ENTRY,2669.348,,2675.348,2663.348,0.5,,ENTRY_SIGNAL
1345,2024-11-11 10:20:00,EXIT,2669.348,2675.348,2675.348,2663.348,0.5,-30.0,SL_HIT
1346,2024-11-12 01:45:00,ENTRY,2626.692,,2620.692,2632.692,0.5,,ENTRY_SIGNAL
1347,2024-11-12 02:00:00,ENTRY,2622.527,,2628.527,2616.527,0.5,,ENTRY_SIGNAL
1346,2024-11-12 02:10:00,EXIT,2626.692,2620.692,2620.692,2632.692,0.5,-30.0,SL_HIT
1348,2024-11-12 02:40:00,ENTRY,2622.04,,2628.04,2616.04,0.5,,ENTRY_SIGNAL
1347,2024-11-12 04:05:00,EXIT,2622.527,2616.527,2628.527,2616.527,0.5,30.0,TP_HIT
1348,2024-11-12 04:05:00,EXIT,2622.04,2616.04,2628.04,2616.04,0.5,30.0,TP_HIT
1349,2024-11-12 11:55:00,ENTRY,2597.869,,2591.869,2603.869,0.5,,ENTRY_SIGNAL
1349,2024-11-12 12:00:00,EXIT,2597.869,2603.869,2591.869,2603.869,0.5,30.0,TP_HIT
1350,2024-11-12 15:20:00,ENTRY,2606.026,,2612.026,2600.026,0.5,,ENTRY_SIGNAL
1350,2024-11-12 15:35:00,EXIT,2606.026,2600.026,2612.026,2600.026,0.5,30.0,TP_HIT
1351,2024-11-13 07:55:00,ENTRY,2606.139,,2612.139,2600.139,0.5,,ENTRY_SIGNAL
1352,2024-11-13 08:30:00,ENTRY,2607.462,,2601.462,2613.462,0.5,,ENTRY_SIGNAL
1351,2024-11-13 12:00:00,EXIT,2606.139,2612.139,2612.139,2600.139,0.5,-30.0,SL_HIT
1352,2024-11-13 13:30:00,EXIT,2607.462,2613.462,2601.462,2613.462,0.5,30.0,TP_HIT
1353,2024-11-13 13:30:00,ENTRY,2612.025,,2606.025,2618.025,0.5,,ENTRY_SIGNAL
1353,2024-11-13 14:45:00,EXIT,2612.025,2606.025,2606.025,2618.025,0.5,-30.0,SL_HIT
1354,2024-11-13 23:30:00,ENTRY,2573.061,,2579.061,2567.061,0.5,,ENTRY_SIGNAL
1354,2024-11-14 01:00:00,EXIT,2573.061,2567.061,2579.061,2567.061,0.5,30.0,TP_HIT
1355,2024-11-14 07:30:00,ENTRY,2557.214,,2551.214,2563.214,0.5,,ENTRY_SIGNAL
1356,2024-11-14 08:30:00,ENTRY,2557.13,,2551.13,2563.13,0.5,,ENTRY_SIGNAL
1355,2024-11-14 09:30:00,EXIT,2557.214,2551.214,2551.214,2563.214,0.5,-30.0,SL_HIT
1356,2024-11-14 09:30:00,EXIT,2557.13,2551.13,2551.13,2563.13,0.5,-30.0,SL_HIT
1357,2024-11-15 00:50:00,ENTRY,2567.067,,2561.067,2573.067,0.5,,ENTRY_SIGNAL
1357,2024-11-15 05:55:00,EXIT,2567.067,2561.067,2561.067,2573.067,0.5,-30.0,SL_HIT
1358,2024-11-15 13:30:00,ENTRY,2565.126,,2571.126,2559.126,0.5,,ENTRY_SIGNAL
1358,2024-11-15 13:45:00,EXIT,2565.126,2571.126,2571.126,2559.126,0.5,-30.0,SL_HIT
1359,2024-11-18 09:10:00,ENTRY,2587.135,,2581.135,2593.135,0.5,,ENTRY_SIGNAL
1359,2024-11-18 09:30:00,EXIT,2587.135,2593.135,2581.135,2593.135,0.5,30.0,TP_HIT
1360,2024-11-18 17:40:00,ENTRY,2610.709,,2604.709,2616.709,0.5,,ENTRY_SIGNAL
1360,2024-11-19 01:05:00,EXIT,2610.709,2616.709,2604.709,2616.709,0.5,30.0,TP_HIT
1361,2024-11-19 06:00:00,ENTRY,2623.27,,2617.27,2629.27,0.5,,ENTRY_SIGNAL
1362,2024-11-19 06:05:00,ENTRY,2621.519,,2627.519,2615.519,0.5,,ENTRY_SIGNAL
1362,2024-11-19 09:00:00,EXIT,2621.519,2627.519,2627.519,2615.519,0.5,-30.0,SL_HIT
1361,2024-11-19 09:15:00,EXIT,2623.27,2629.27,2617.27,2629.27,0.5,30.0,TP_HIT
1363,2024-11-19 13:15:00,ENTRY,2634.193,,2640.193,2628.193,0.5,,ENTRY_SIGNAL
1363,2024-11-19 14:15:00,EXIT,2634.193,2628.193,2640.193,2628.193,0.5,30.0,TP_HIT
1364,2024-11-20 05:35:00,ENTRY,2637.649,,2631.649,2643.649,0.5,,ENTRY_SIGNAL
1364,2024-11-20 06:10:00,EXIT,2637.649,2631.649,2631.649,2643.649,0.5,-30.0,SL_HIT
1365,2024-11-20 18:00:00,ENTRY,2649.829,,2655.829,2643.829,0.5,,ENTRY_SIGNAL
1365,2024-11-21 00:30:00,EXIT,2649.829,2655.829,2655.829,2643.829,0.5,-30.0,SL_HIT
1366,2024-11-21 02:00:00,ENTRY,2655.572,,2649.572,2661.572,0.5,,ENTRY_SIGNAL
1366,2024-11-21 06:20:00,EXIT,2655.572,2661.572,2649.572,2661.572,0.5,30.0,TP_HIT
1367,2024-11-21 12:00:00,ENTRY,2668.485,,2674.485,2662.485,0.5,,ENTRY_SIGNAL
1367,2024-11-21 13:00:00,EXIT,2668.485,2662.485,2674.485,2662.485,0.5,30.0,TP_HIT
1368,2024-11-21 19:20:00,ENTRY,2670.791,,2676.791,2664.791,0.5,,ENTRY_SIGNAL
1368,2024-11-22 01:00:00,EXIT,2670.791,2676.791,2676.791,2664.791,0.5,-30.0,SL_HIT
1369,2024-11-22 05:30:00,ENTRY,2685.587,,2691.587,2679.587,0.5,,ENTRY_SIGNAL
1369,2024-11-22 06:50:00,EXIT,2685.587,2691.587,2691.587,2679.587,0.5,-30.0,SL_HIT
1370,2024-11-22 09:30:00,ENTRY,2700.919,,2694.919,2706.919,0.5,,ENTRY_SIGNAL
1370,2024-11-22 09:40:00,EXIT,2700.919,2706.919,2694.919,2706.919,0.5,30.0,TP_HIT
1371,2024-11-22 11:15:00,ENTRY,2703.716,,2709.716,2697.716,0.5,,ENTRY_SIGNAL
1371,2024-11-22 11:40:00,EXIT,2703.716,2697.716,2709.716,2697.716,0.5,30.0,TP_HIT
1372,2024-11-25 07:15:00,ENTRY,2670.128,,2664.128,2676.128,0.5,,ENTRY_SIGNAL
1372,2024-11-25 07:35:00,EXIT,2670.128,2664.128,2664.128,2676.128,0.5,-30.0,SL_HIT
1373,2024-11-25 10:35:00,ENTRY,2672.34,,2666.34,2678.34,0.5,,ENTRY_SIGNAL
1373,2024-11-25 11:00:00,EXIT,2672.34,2678.34,2666.34,2678.34,0.5,30.0,TP_HIT
1374,2024-11-26 09:05:00,ENTRY,2618.733,,2612.733,2624.733,0.5,,ENTRY_SIGNAL
1374,2024-11-26 09:35:00,EXIT,2618.733,2624.733,2612.733,2624.733,0.5,30.0,TP_HIT
1375,2024-11-26 12:40:00,ENTRY,2630.308,,2636.308,2624.308,0.5,,ENTRY_SIGNAL
1375,2024-11-26 13:00:00,EXIT,2630.308,2636.308,2636.308,2624.308,0.5,-30.0,SL_HIT
1376,2024-11-26 14:25:00,ENTRY,2629.082,,2635.082,2623.082,0.5,,ENTRY_SIGNAL
