<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.21	08:00:00	3385.055	3394.279	3383.700	3392.801	9239	0	111
2025.04.21	09:00:00	3392.799	3397.042	3390.939	3394.917	9094	0	111
2025.04.21	10:00:00	3394.925	3397.865	3392.010	3394.983	8151	0	112
2025.04.21	11:00:00	3394.929	3405.948	3386.425	3404.467	12464	0	111
2025.04.21	12:00:00	3404.567	3415.767	3397.990	3414.910	15491	0	111
2025.04.21	13:00:00	3414.884	3426.809	3405.210	3420.474	27612	0	111
2025.04.21	14:00:00	3420.447	3430.264	3408.913	3416.731	23825	0	111
2025.04.21	15:00:00	3416.775	3426.202	3407.958	3422.965	17800	0	111
2025.04.21	16:00:00	3422.921	3424.083	3410.220	3414.620	11973	0	111
2025.04.21	17:00:00	3414.672	3422.918	3406.012	3422.531	11463	0	111
2025.04.21	18:00:00	3422.578	3426.704	3417.674	3426.504	8286	0	111
2025.04.21	19:00:00	3426.377	3430.571	3417.460	3423.455	8659	0	111
2025.04.21	20:00:00	3423.482	3427.219	3419.652	3424.899	5141	0	111
2025.04.21	22:00:00	3423.916	3435.898	3423.916	3431.086	8369	0	111
2025.04.21	23:00:00	3431.120	3444.281	3429.383	3434.572	13343	0	111
2025.04.22	00:00:00	3434.548	3435.481	3412.204	3425.515	25713	0	111
2025.04.22	01:00:00	3425.527	3455.087	3421.588	3452.959	25948	0	111
2025.04.22	02:00:00	3453.005	3476.089	3442.458	3473.143	22451	0	111
2025.04.22	03:00:00	3473.116	3494.867	3472.089	3487.800	20677	0	111
2025.04.22	04:00:00	3487.918	3488.576	3479.540	3484.508	13306	0	111
2025.04.22	05:00:00	3484.472	3495.613	3473.491	3494.415	18625	0	111
2025.04.22	06:00:00	3494.368	3500.057	3475.232	3479.821	33120	0	111
2025.04.22	07:00:00	3479.780	3480.708	3460.885	3468.694	27132	0	111
2025.04.22	08:00:00	3468.658	3472.713	3443.175	3443.989	19436	0	111
2025.04.22	09:00:00	3444.086	3458.843	3444.013	3454.643	18015	0	111
2025.04.22	10:00:00	3454.643	3468.374	3451.353	3452.321	16986	0	111
2025.04.22	11:00:00	3452.387	3461.278	3448.104	3456.739	14014	0	111
2025.04.22	12:00:00	3456.730	3464.853	3424.280	3431.609	30927	0	111
2025.04.22	13:00:00	3431.588	3449.729	3408.615	3418.750	47406	0	111
2025.04.22	14:00:00	3418.781	3438.990	3418.048	3429.978	26153	0	111
2025.04.22	15:00:00	3430.067	3433.233	3410.323	3417.753	22705	0	111
2025.04.22	16:00:00	3417.702	3421.099	3372.018	3392.990	49284	0	111
2025.04.22	17:00:00	3393.015	3410.340	3386.142	3401.887	29144	0	111
2025.04.22	18:00:00	3401.861	3402.612	3373.167	3381.475	15341	0	111
2025.04.22	19:00:00	3381.512	3385.848	3366.769	3374.813	16411	0	112
2025.04.22	20:00:00	3374.842	3382.751	3373.333	3381.403	8093	0	111
2025.04.22	22:00:00	3337.591	3347.080	3315.852	3327.928	26474	0	111
2025.04.22	23:00:00	3327.959	3349.991	3326.839	3336.585	19586	0	111
2025.04.23	00:00:00	3336.631	3371.331	3334.611	3367.889	20821	0	111
2025.04.23	01:00:00	3367.973	3386.667	3359.009	3379.284	39991	0	111
2025.04.23	02:00:00	3379.276	3380.005	3348.679	3354.245	24856	0	111
2025.04.23	03:00:00	3354.165	3355.683	3329.184	3338.902	28997	0	111
2025.04.23	04:00:00	3338.980	3347.183	3335.647	3346.785	10060	0	111
2025.04.23	05:00:00	3346.675	3349.407	3315.960	3319.140	25064	0	111
2025.04.23	06:00:00	3319.164	3325.976	3291.813	3301.143	37714	0	111
2025.04.23	07:00:00	3301.172	3320.604	3301.172	3319.154	18478	0	111
2025.04.23	08:00:00	3319.209	3321.589	3305.463	3321.589	12840	0	111
2025.04.23	09:00:00	3321.613	3340.601	3317.301	3317.769	16418	0	111
2025.04.23	10:00:00	3317.742	3336.418	3316.711	3330.063	13713	0	111
2025.04.23	11:00:00	3330.108	3339.075	3321.699	3324.618	15707	0	111
2025.04.23	12:00:00	3324.701	3333.368	3310.611	3310.881	22587	0	111
2025.04.23	13:00:00	3310.845	3313.751	3271.142	3277.546	47365	0	111
2025.04.23	14:00:00	3277.554	3296.352	3260.066	3287.474	45148	0	111
2025.04.23	15:00:00	3287.514	3294.445	3269.127	3280.448	35508	0	111
2025.04.23	16:00:00	3280.410	3305.577	3279.159	3295.181	18805	0	111
2025.04.23	17:00:00	3295.067	3301.496	3277.848	3281.415	17549	0	111
2025.04.23	18:00:00	3281.374	3287.027	3277.915	3282.808	9395	0	111
2025.04.23	19:00:00	3282.745	3297.230	3282.653	3293.940	9913	0	111
2025.04.23	20:00:00	3293.967	3295.834	3283.927	3288.400	7148	0	111
2025.04.23	22:00:00	3295.050	3315.932	3294.999	3309.114	10318	0	111
2025.04.23	23:00:00	3309.167	3316.906	3308.272	3316.408	6185	0	111
2025.04.24	00:00:00	3316.375	3339.166	3313.310	3331.755	18375	0	111
2025.04.24	01:00:00	3331.727	3367.526	3330.816	3357.490	38710	0	111
2025.04.24	02:00:00	3357.464	3363.454	3335.770	3342.179	23115	0	111
2025.04.24	03:00:00	3342.154	3342.739	3320.572	3327.098	17678	0	111
2025.04.24	04:00:00	3326.949	3331.838	3325.803	3326.131	8287	0	111
2025.04.24	05:00:00	3326.157	3335.601	3320.452	3323.834	12726	0	111
2025.04.24	06:00:00	3323.735	3328.194	3314.799	3324.605	22394	0	111
2025.04.24	07:00:00	3324.640	3339.861	3323.134	3333.610	17982	0	111
2025.04.24	08:00:00	3333.816	3341.654	3327.306	3336.150	11467	0	111
2025.04.24	09:00:00	3336.183	3342.950	3325.452	3335.683	11457	0	111
2025.04.24	10:00:00	3335.733	3336.788	3325.651	3329.913	9619	0	111
2025.04.24	11:00:00	3329.874	3344.012	3329.568	3336.941	12258	0	111
2025.04.24	12:00:00	3336.972	3344.743	3335.447	3335.976	14373	0	111
2025.04.24	13:00:00	3335.931	3336.306	3312.555	3315.372	27760	0	111
2025.04.24	14:00:00	3315.400	3330.429	3306.763	3327.543	25526	0	111
2025.04.24	15:00:00	3327.510	3330.513	3319.527	3329.415	16528	0	111
2025.04.24	16:00:00	3329.389	3335.412	3322.461	3331.579	12292	0	111
2025.04.24	17:00:00	3331.620	3338.723	3330.002	3336.748	9791	0	111
2025.04.24	18:00:00	3336.778	3340.332	3333.648	3334.761	6697	0	111
2025.04.24	19:00:00	3334.786	3347.050	3333.444	3342.250	6714	0	111
2025.04.24	20:00:00	3342.290	3349.985	3338.152	3349.394	5740	0	111
2025.04.24	22:00:00	3353.207	3370.813	3352.644	3367.135	8252	0	111
2025.04.24	23:00:00	3367.095	3368.213	3346.970	3349.000	12738	0	111
2025.04.25	00:00:00	3348.972	3361.385	3347.305	3357.702	15264	0	111
2025.04.25	01:00:00	3357.677	3363.181	3342.930	3345.765	18183	0	111
2025.04.25	02:00:00	3345.793	3353.465	3344.576	3348.762	11809	0	111
2025.04.25	03:00:00	3348.716	3354.216	3322.677	3323.679	13146	0	111
2025.04.25	04:00:00	3323.705	3327.799	3316.366	3324.785	17347	0	111
2025.04.25	05:00:00	3324.859	3327.214	3287.045	3294.552	25349	0	111
2025.04.25	06:00:00	3294.333	3306.299	3287.517	3304.472	24352	0	111
2025.04.25	07:00:00	3304.430	3314.577	3303.129	3307.473	14158	0	111
2025.04.25	08:00:00	3307.432	3307.929	3291.952	3303.693	13797	0	111
2025.04.25	09:00:00	3303.728	3308.816	3292.054	3292.115	12253	0	111
2025.04.25	10:00:00	3292.090	3306.409	3292.019	3298.051	11408	0	111
2025.04.25	11:00:00	3298.043	3301.004	3287.935	3293.479	11568	0	111
2025.04.25	12:00:00	3293.450	3303.078	3291.083	3292.659	14887	0	111
2025.04.25	13:00:00	3292.668	3292.967	3265.024	3281.313	37984	0	111
2025.04.25	14:00:00	3281.149	3287.259	3274.626	3278.026	21742	0	111
2025.04.25	15:00:00	3278.095	3285.531	3270.157	3282.923	13265	0	111
2025.04.25	16:00:00	3282.909	3287.542	3280.396	3285.352	8422	0	111
2025.04.25	17:00:00	3285.392	3295.192	3281.872	3293.353	11435	0	111
2025.04.25	18:00:00	3293.315	3297.030	3288.427	3288.435	7178	0	111
2025.04.25	19:00:00	3288.465	3312.423	3287.824	3304.842	9938	0	111
2025.04.25	20:00:00	3304.880	3319.250	3304.593	3318.822	7472	0	111
2025.04.27	22:00:00	3325.664	3330.239	3309.138	3310.725	11123	0	111
2025.04.27	23:00:00	3310.732	3318.194	3298.630	3302.763	14554	0	111
2025.04.28	00:00:00	3302.769	3315.989	3301.618	3314.182	15792	0	111
2025.04.28	01:00:00	3314.164	3315.306	3279.172	3280.924	29633	0	111
2025.04.28	02:00:00	3280.961	3286.394	3268.072	3280.802	21162	0	111
2025.04.28	03:00:00	3280.849	3295.199	3280.324	3290.926	11033	0	111
2025.04.28	04:00:00	3290.918	3299.102	3288.682	3298.925	8078	0	111
2025.04.28	05:00:00	3298.937	3301.078	3287.841	3295.104	10544	0	111
2025.04.28	06:00:00	3295.113	3296.498	3281.862	3283.423	13468	0	111
2025.04.28	07:00:00	3283.451	3292.560	3277.710	3287.469	14368	0	111
2025.04.28	08:00:00	3287.425	3288.551	3279.221	3282.646	8415	0	111
2025.04.28	09:00:00	3282.710	3287.462	3274.459	3274.529	9477	0	111
2025.04.28	10:00:00	3274.564	3291.928	3273.292	3289.577	10414	0	111
2025.04.28	11:00:00	3289.597	3297.254	3284.912	3294.200	10579	0	111
2025.04.28	12:00:00	3294.321	3302.308	3292.732	3296.001	12697	0	111
2025.04.28	13:00:00	3296.067	3301.334	3286.875	3293.240	20969	0	111
2025.04.28	14:00:00	3293.158	3333.232	3293.129	3328.617	26508	0	111
2025.04.28	15:00:00	3328.592	3336.068	3319.120	3325.029	18460	0	111
2025.04.28	16:00:00	3325.074	3339.304	3324.520	3336.580	13292	0	111
2025.04.28	17:00:00	3336.605	3340.217	3333.245	3335.323	9728	0	111
2025.04.28	18:00:00	3335.297	3349.938	3333.926	3349.039	9890	0	111
2025.04.28	19:00:00	3349.074	3353.030	3345.606	3352.100	8175	0	111
2025.04.28	20:00:00	3352.131	3352.404	3342.357	3344.184	4858	0	111
2025.04.28	22:00:00	3345.989	3348.701	3332.342	3338.134	9749	0	111
2025.04.28	23:00:00	3338.100	3342.953	3333.865	3337.706	9469	0	111
2025.04.29	00:00:00	3337.667	3339.086	3327.768	3329.970	11490	0	111
2025.04.29	01:00:00	3330.017	3340.085	3322.817	3326.489	18689	0	111
2025.04.29	02:00:00	3326.465	3333.891	3319.349	3320.607	13628	0	111
2025.04.29	03:00:00	3320.645	3321.640	3308.040	3316.054	15365	0	111
2025.04.29	04:00:00	3316.081	3318.196	3306.748	3309.398	8154	0	111
2025.04.29	05:00:00	3309.369	3316.625	3305.108	3310.365	10381	0	111
2025.04.29	06:00:00	3310.373	3323.919	3308.770	3318.804	11766	0	111
2025.04.29	07:00:00	3318.718	3323.252	3312.378	3323.066	8914	0	111
2025.04.29	08:00:00	3323.090	3324.947	3311.770	3311.911	7684	0	111
2025.04.29	09:00:00	3311.886	3316.006	3308.644	3309.127	7977	0	111
2025.04.29	10:00:00	3309.071	3315.566	3306.183	3312.938	8541	0	111
2025.04.29	11:00:00	3312.964	3316.027	3307.892	3309.440	9011	0	111
2025.04.29	12:00:00	3309.373	3314.647	3300.427	3312.893	16100	0	111
2025.04.29	13:00:00	3312.822	3321.326	3299.736	3307.009	26486	0	111
2025.04.29	14:00:00	3307.034	3317.781	3299.673	3314.560	19864	0	111
2025.04.29	15:00:00	3314.531	3315.658	3305.281	3312.479	12703	0	111
2025.04.29	16:00:00	3312.501	3330.037	3312.180	3328.742	10467	0	111
2025.04.29	17:00:00	3328.784	3329.684	3314.254	3314.423	8319	0	111
2025.04.29	18:00:00	3314.392	3320.086	3313.284	3320.001	8105	0	111
2025.04.29	19:00:00	3320.039	3324.987	3317.911	3320.559	8102	0	111
2025.04.29	20:00:00	3320.534	3323.538	3316.980	3317.362	4559	0	111
2025.04.29	22:00:00	3317.284	3323.457	3315.978	3318.883	4955	0	111
2025.04.29	23:00:00	3318.979	3319.398	3310.973	3317.146	6007	0	111
2025.04.30	00:00:00	3317.146	3328.006	3311.453	3313.108	11247	0	111
2025.04.30	01:00:00	3313.158	3322.745	3307.811	3308.257	12907	0	111
2025.04.30	02:00:00	3308.231	3313.231	3305.072	3306.744	10426	0	111
2025.04.30	03:00:00	3306.764	3311.326	3303.763	3304.777	8389	0	111
2025.04.30	04:00:00	3304.789	3308.929	3301.361	3308.068	6825	0	111
2025.04.30	05:00:00	3308.093	3314.682	3307.647	3309.524	8353	0	111
2025.04.30	06:00:00	3309.556	3311.280	3304.957	3305.901	8527	0	111
2025.04.30	07:00:00	3305.868	3314.670	3303.164	3307.227	7762	0	111
2025.04.30	08:00:00	3307.266	3307.728	3280.316	3284.597	18314	0	111
2025.04.30	09:00:00	3284.532	3286.887	3275.100	3276.032	10709	0	111
2025.04.30	10:00:00	3276.007	3280.823	3271.864	3272.657	9182	0	111
2025.04.30	11:00:00	3272.658	3281.695	3268.312	3272.139	11357	0	111
2025.04.30	12:00:00	3272.331	3304.840	3266.925	3298.633	26979	0	111
2025.04.30	13:00:00	3298.729	3319.814	3296.237	3309.149	27215	0	111
2025.04.30	14:00:00	3309.106	3313.697	3292.887	3309.955	29471	0	111
2025.04.30	15:00:00	3309.913	3314.721	3299.079	3307.979	19351	0	111
2025.04.30	16:00:00	3308.028	3314.303	3307.080	3310.812	11306	0	111
2025.04.30	17:00:00	3310.775	3313.520	3304.967	3305.348	8862	0	111
2025.04.30	18:00:00	3305.319	3307.784	3300.421	3301.725	9961	0	111
2025.04.30	19:00:00	3301.752	3305.742	3292.077	3295.844	8412	0	111
2025.04.30	20:00:00	3295.878	3297.992	3283.073	3288.545	8571	0	111
2025.04.30	22:00:00	3287.894	3288.206	3271.314	3274.067	11706	0	111
2025.04.30	23:00:00	3274.095	3285.446	3269.762	3272.911	11585	0	111
2025.05.01	00:00:00	3272.946	3276.353	3241.170	3246.737	27182	0	111
2025.05.01	01:00:00	3246.627	3251.410	3234.482	3238.886	18178	0	111
2025.05.01	02:00:00	3238.911	3251.661	3235.209	3241.558	14154	0	111
2025.05.01	03:00:00	3241.487	3242.677	3228.918	3229.517	15679	0	111
2025.05.01	04:00:00	3229.520	3232.018	3221.252	3226.796	13138	0	111
2025.05.01	05:00:00	3226.781	3238.846	3223.442	3236.738	13213	0	111
2025.05.01	06:00:00	3236.764	3243.221	3233.885	3235.697	14200	0	111
2025.05.01	07:00:00	3235.695	3236.945	3226.132	3230.216	11256	0	111
2025.05.01	08:00:00	3230.173	3236.745	3229.942	3235.182	7589	0	111
2025.05.01	09:00:00	3235.193	3236.300	3215.897	3218.587	10071	0	111
2025.05.01	10:00:00	3218.553	3225.423	3213.642	3223.006	9829	0	111
2025.05.01	11:00:00	3223.031	3227.177	3203.358	3205.526	13780	0	111
2025.05.01	12:00:00	3205.489	3232.692	3201.886	3226.867	24829	0	111
2025.05.01	13:00:00	3226.911	3233.344	3218.784	3224.759	24548	0	111
2025.05.01	14:00:00	3224.873	3231.588	3214.306	3219.122	27883	0	111
2025.05.01	15:00:00	3219.184	3221.899	3205.053	3216.438	15088	0	111
2025.05.01	16:00:00	3216.461	3220.615	3208.941	3219.560	10981	0	111
2025.05.01	17:00:00	3219.572	3220.802	3209.900	3214.680	9240	0	111
2025.05.01	18:00:00	3214.652	3226.849	3212.849	3223.885	8453	0	111
2025.05.01	19:00:00	3223.932	3229.756	3223.932	3228.274	7276	0	111
2025.05.01	20:00:00	3228.247	3239.827	3228.063	3238.240	7673	0	111
2025.05.01	22:00:00	3240.903	3243.486	3232.613	3238.009	7844	0	111
2025.05.01	23:00:00	3238.035	3241.623	3234.735	3237.277	6366	0	111
2025.05.02	00:00:00	3237.315	3244.353	3227.557	3231.335	13760	0	111
2025.05.02	01:00:00	3231.301	3237.538	3231.258	3236.432	11161	0	111
2025.05.02	02:00:00	3236.429	3249.396	3235.905	3248.032	10629	0	111
2025.05.02	03:00:00	3248.073	3258.782	3245.840	3254.965	9329	0	111
2025.05.02	04:00:00	3255.044	3257.515	3250.457	3251.773	8096	0	111
2025.05.02	05:00:00	3251.801	3256.989	3249.571	3251.931	7226	0	111
2025.05.02	06:00:00	3251.997	3262.414	3246.351	3252.946	11517	0	111
2025.05.02	07:00:00	3252.896	3263.363	3251.614	3258.919	9681	0	111
2025.05.02	08:00:00	3258.944	3261.668	3255.273	3258.069	8428	0	111
2025.05.02	09:00:00	3258.111	3267.166	3255.185	3265.236	9911	0	111
2025.05.02	10:00:00	3265.270	3265.734	3257.330	3259.416	8463	0	111
2025.05.02	11:00:00	3259.494	3269.266	3258.070	3262.722	9687	0	111
2025.05.02	12:00:00	3262.708	3264.958	3249.883	3250.441	23754	0	111
2025.05.02	13:00:00	3250.393	3259.674	3239.490	3250.510	30990	0	111
2025.05.02	14:00:00	3250.549	3264.649	3242.191	3262.772	23940	0	111
2025.05.02	15:00:00	3262.808	3264.219	3230.286	3231.625	21568	0	111
2025.05.02	16:00:00	3231.628	3236.299	3222.745	3224.928	22245	0	111
2025.05.02	17:00:00	3224.978	3239.892	3223.604	3231.464	15082	0	111
2025.05.02	18:00:00	3231.503	3232.511	3224.292	3226.479	9327	0	111
2025.05.02	19:00:00	3226.504	3234.600	3226.504	3233.579	9475	0	111
2025.05.02	20:00:00	3233.605	3241.256	3232.683	3240.971	5887	0	111
2025.05.04	22:00:00	3238.514	3244.233	3237.586	3239.554	7588	0	111
2025.05.04	23:00:00	3239.625	3252.324	3238.910	3247.946	9642	0	111
2025.05.05	00:00:00	3247.993	3248.744	3241.204	3246.800	9087	0	111
2025.05.05	01:00:00	3246.777	3271.116	3246.592	3264.816	15090	0	111
2025.05.05	02:00:00	3264.707	3272.400	3259.676	3270.211	12303	0	111
2025.05.05	03:00:00	3270.165	3271.343	3253.131	3254.609	11832	0	111
2025.05.05	04:00:00	3254.541	3259.465	3253.640	3256.524	7924	0	111
2025.05.05	05:00:00	3256.541	3262.078	3254.113	3259.739	8580	0	111
2025.05.05	06:00:00	3259.652	3265.757	3256.819	3262.236	10906	0	111
2025.05.05	07:00:00	3262.264	3267.772	3258.700	3264.784	10075	0	111
2025.05.05	08:00:00	3264.821	3282.884	3263.110	3282.677	11266	0	111
2025.05.05	09:00:00	3282.777	3308.987	3282.181	3308.649	17390	0	111
2025.05.05	10:00:00	3308.748	3318.667	3308.573	3313.298	14064	0	111
2025.05.05	11:00:00	3313.257	3319.009	3311.347	3312.943	10212	0	111
2025.05.05	12:00:00	3312.885	3322.540	3312.800	3319.615	13518	0	111
2025.05.05	13:00:00	3319.579	3321.138	3311.894	3315.318	14985	0	111
2025.05.05	14:00:00	3315.506	3328.862	3309.842	3312.653	21866	0	111
2025.05.05	15:00:00	3312.657	3317.906	3309.030	3312.089	14699	0	111
2025.05.05	16:00:00	3312.052	3313.621	3305.601	3309.798	11505	0	111
2025.05.05	17:00:00	3309.821	3318.263	3309.164	3317.153	8886	0	111
2025.05.05	18:00:00	3317.128	3323.622	3313.898	3323.165	7960	0	111
2025.05.05	19:00:00	3323.247	3337.702	3322.802	3328.817	11622	0	111
2025.05.05	20:00:00	3328.784	3334.788	3328.671	3333.963	5919	0	111
2025.05.05	22:00:00	3336.271	3338.043	3327.425	3330.666	6653	0	111
2025.05.05	23:00:00	3330.686	3335.141	3328.910	3334.055	6765	0	111
2025.05.06	00:00:00	3334.062	3334.421	3323.163	3329.593	12823	0	111
2025.05.06	01:00:00	3329.714	3381.836	3329.682	3379.669	39262	0	111
2025.05.06	02:00:00	3379.625	3387.051	3356.475	3358.482	25907	0	111
2025.05.06	03:00:00	3358.511	3372.449	3352.431	3360.425	19692	0	111
2025.05.06	04:00:00	3360.354	3366.196	3356.114	3363.272	11550	0	111
2025.05.06	05:00:00	3363.303	3364.046	3350.219	3362.062	15422	0	111
2025.05.06	06:00:00	3362.045	3368.003	3358.766	3364.708	12956	0	111
2025.05.06	07:00:00	3364.773	3379.613	3364.773	3371.224	14115	0	111
2025.05.06	08:00:00	3371.337	3383.146	3368.571	3377.267	13094	0	111
2025.05.06	09:00:00	3377.185	3383.251	3371.420	3383.159	10899	0	111
2025.05.06	10:00:00	3383.183	3383.840	3376.685	3383.574	9559	0	111
2025.05.06	11:00:00	3383.637	3385.108	3373.755	3379.128	11213	0	111
2025.05.06	12:00:00	3379.219	3392.431	3373.152	3391.049	15697	0	111
2025.05.06	13:00:00	3391.029	3397.662	3387.848	3391.813	23937	0	111
2025.05.06	14:00:00	3391.771	3398.036	3378.200	3386.292	21301	0	111
2025.05.06	15:00:00	3386.199	3399.912	3385.324	3395.122	11762	0	111
2025.05.06	16:00:00	3395.107	3411.720	3394.697	3408.833	12975	0	111
2025.05.06	17:00:00	3408.874	3417.898	3407.463	3414.078	12244	0	111
2025.05.06	18:00:00	3414.105	3417.528	3410.283	3415.590	8173	0	112
2025.05.06	19:00:00	3415.615	3424.118	3412.589	3423.192	8396	0	111
2025.05.06	20:00:00	3423.163	3435.040	3419.189	3430.367	9630	0	111
2025.05.06	22:00:00	3420.760	3424.826	3380.524	3381.485	32708	0	111
2025.05.06	23:00:00	3381.501	3404.802	3376.864	3400.704	22375	0	111
2025.05.07	00:00:00	3400.747	3401.690	3360.771	3379.589	33467	0	111
2025.05.07	01:00:00	3379.682	3385.228	3360.092	3374.761	30480	0	111
2025.05.07	02:00:00	3374.763	3393.963	3371.959	3390.637	20231	0	111
2025.05.07	03:00:00	3390.592	3392.662	3370.058	3375.565	14750	0	111
2025.05.07	04:00:00	3375.519	3387.527	3374.986	3382.142	10697	0	111
2025.05.07	05:00:00	3382.164	3389.572	3378.624	3387.930	12086	0	111
2025.05.07	06:00:00	3387.933	3395.852	3387.413	3392.442	12113	0	111
2025.05.07	07:00:00	3392.448	3397.449	3383.739	3388.053	11370	0	111
2025.05.07	08:00:00	3387.995	3388.621	3378.222	3382.827	10842	0	111
2025.05.07	09:00:00	3382.827	3385.184	3369.615	3370.000	10988	0	111
2025.05.07	10:00:00	3369.943	3393.411	3369.185	3391.413	13697	0	111
2025.05.07	11:00:00	3391.461	3391.584	3383.719	3387.107	10034	0	111
2025.05.07	12:00:00	3387.079	3393.814	3384.063	3390.859	13178	0	111
2025.05.07	13:00:00	3390.894	3398.163	3381.264	3394.494	21577	0	111
2025.05.07	14:00:00	3394.469	3394.748	3375.686	3385.905	20686	0	111
2025.05.07	15:00:00	3385.912	3389.576	3381.967	3385.294	13623	0	111
2025.05.07	16:00:00	3385.248	3389.812	3378.835	3386.957	9658	0	111
2025.05.07	17:00:00	3386.913	3389.912	3383.798	3385.218	9323	0	111
2025.05.07	18:00:00	3385.174	3398.052	3376.055	3384.589	30459	0	111
2025.05.07	19:00:00	3384.681	3387.032	3363.716	3371.928	26200	0	111
2025.05.07	20:00:00	3371.985	3374.590	3363.757	3364.234	8842	0	111
2025.05.07	22:00:00	3366.978	3373.914	3366.794	3370.002	6755	0	111
2025.05.07	23:00:00	3369.998	3377.209	3369.685	3376.512	5647	0	111
2025.05.08	00:00:00	3376.539	3386.951	3373.827	3380.593	11883	0	111
2025.05.08	01:00:00	3380.619	3409.728	3379.043	3408.655	23420	0	111
2025.05.08	02:00:00	3408.686	3414.875	3402.104	3402.104	17137	0	111
2025.05.08	03:00:00	3402.136	3408.522	3395.809	3396.888	13185	0	111
2025.05.08	04:00:00	3396.850	3399.437	3382.050	3382.149	12167	0	111
2025.05.08	05:00:00	3382.198	3384.340	3354.945	3355.428	22171	0	111
2025.05.08	06:00:00	3355.466	3361.992	3320.277	3329.836	37687	0	111
2025.05.08	07:00:00	3329.801	3349.302	3327.191	3342.908	20272	0	111
2025.05.08	08:00:00	3342.906	3344.268	3337.083	3339.395	12377	0	111
2025.05.08	09:00:00	3339.359	3344.383	3331.200	3332.016	12103	0	111
2025.05.08	10:00:00	3332.018	3346.719	3330.414	3342.564	12272	0	111
2025.05.08	11:00:00	3342.522	3345.498	3339.220	3344.405	9593	0	111
2025.05.08	12:00:00	3344.335	3358.630	3343.189	3356.166	14814	0	111
2025.05.08	13:00:00	3356.143	3369.586	3354.670	3356.100	20977	0	111
2025.05.08	14:00:00	3356.068	3362.988	3350.829	3356.557	22304	0	111
2025.05.08	15:00:00	3356.586	3360.096	3326.827	3330.533	28700	0	111
2025.05.08	16:00:00	3330.494	3330.494	3304.366	3310.314	26567	0	111
2025.05.08	17:00:00	3310.349	3311.228	3297.830	3308.329	20268	0	111
2025.05.08	18:00:00	3308.340	3311.016	3305.632	3308.449	9130	0	111
2025.05.08	19:00:00	3308.496	3310.081	3288.721	3306.408	14145	0	111
2025.05.08	20:00:00	3306.458	3310.865	3303.877	3306.300	7224	0	111
2025.05.08	22:00:00	3308.532	3323.981	3306.549	3323.880	10822	0	111
2025.05.08	23:00:00	3323.832	3324.029	3312.014	3316.436	7636	0	111
2025.05.09	00:00:00	3316.472	3323.162	3308.826	3322.232	11440	0	111
2025.05.09	01:00:00	3322.209	3322.582	3286.694	3291.367	27020	0	111
2025.05.09	02:00:00	3291.253	3308.628	3274.688	3308.288	26293	0	111
2025.05.09	03:00:00	3308.261	3313.419	3299.646	3308.130	15992	0	111
2025.05.09	04:00:00	3308.123	3327.598	3308.123	3324.645	11339	0	111
2025.05.09	05:00:00	3324.631	3330.344	3312.941	3321.416	13747	0	111
2025.05.09	06:00:00	3321.532	3326.818	3315.276	3325.520	13012	0	111
2025.05.09	07:00:00	3325.455	3332.282	3322.419	3327.126	11584	0	111
2025.05.09	08:00:00	3327.178	3328.955	3320.265	3328.538	10382	0	111
2025.05.09	09:00:00	3328.566	3329.356	3323.515	3325.127	7793	0	111
2025.05.09	10:00:00	3325.087	3329.962	3322.065	3323.361	6723	0	111
2025.05.09	11:00:00	3323.255	3338.382	3323.254	3333.020	14090	0	111
2025.05.09	12:00:00	3333.090	3335.746	3329.140	3333.605	11627	0	111
2025.05.09	13:00:00	3333.573	3340.420	3328.693	3330.743	17346	0	111
2025.05.09	14:00:00	3330.794	3341.265	3320.322	3337.158	20585	0	111
2025.05.09	15:00:00	3337.192	3346.068	3336.158	3345.080	13621	0	111
2025.05.09	16:00:00	3345.141	3347.580	3336.385	3336.917	10454	0	111
2025.05.09	17:00:00	3336.892	3342.561	3336.040	3340.951	7687	0	111
2025.05.09	18:00:00	3341.029	3343.004	3336.301	3338.749	5893	0	111
2025.05.09	19:00:00	3338.727	3339.883	3325.482	3328.826	8055	0	111
2025.05.09	20:00:00	3328.784	3330.319	3325.166	3326.829	5098	0	111
2025.05.11	22:00:00	3282.279	3292.624	3266.705	3272.713	14826	0	111
2025.05.11	23:00:00	3272.720	3288.871	3265.871	3287.585	17476	0	111
2025.05.12	00:00:00	3287.530	3290.050	3272.198	3279.196	18137	0	111
2025.05.12	01:00:00	3279.223	3282.262	3258.775	3271.920	31425	0	111
2025.05.12	02:00:00	3271.893	3279.974	3269.485	3272.170	16293	0	111
2025.05.12	03:00:00	3272.065	3284.776	3270.485	3283.274	11848	0	111
2025.05.12	04:00:00	3283.238	3283.667	3275.582	3278.876	8466	0	111
2025.05.12	05:00:00	3278.948	3279.755	3268.484	3276.118	11525	0	111
2025.05.12	06:00:00	3276.157	3281.675	3272.995	3277.538	14624	0	111
2025.05.12	07:00:00	3277.513	3277.761	3216.132	3222.671	50946	0	111
2025.05.12	08:00:00	3222.808	3234.489	3220.601	3231.410	28830	0	111
2025.05.12	09:00:00	3231.442	3231.442	3213.017	3215.286	16405	0	111
2025.05.12	10:00:00	3215.260	3219.541	3207.717	3208.136	16687	0	111
