<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.16	00:00:00	1.09668	1.09770	1.09550	1.09669	4731	0	5
2022.03.16	04:00:00	1.09669	1.09820	1.09557	1.09579	5414	0	5
2022.03.16	08:00:00	1.09581	1.10245	1.09580	1.10120	17967	0	5
2022.03.16	12:00:00	1.10118	1.10397	1.09821	1.09919	23584	0	5
2022.03.16	16:00:00	1.09917	1.10446	1.09499	1.10444	32414	0	5
2022.03.16	20:00:00	1.10446	1.10464	1.10071	1.10213	2878	0	5
2022.03.17	00:00:00	1.10215	1.10521	1.10201	1.10347	6921	0	5
2022.03.17	04:00:00	1.10348	1.10457	1.10219	1.10444	5243	0	5
2022.03.17	08:00:00	1.10446	1.10669	1.10230	1.10508	13722	0	5
2022.03.17	12:00:00	1.10506	1.11110	1.10400	1.11097	16623	0	5
2022.03.17	16:00:00	1.11096	1.11372	1.10929	1.10984	6289	0	5
2022.03.17	20:00:00	1.10982	1.10997	1.10892	1.10988	1634	0	5
2022.03.18	00:00:00	1.10989	1.11185	1.10770	1.10838	5913	0	5
2022.03.18	04:00:00	1.10837	1.10940	1.10711	1.10784	5060	0	5
2022.03.18	08:00:00	1.10783	1.10803	1.10206	1.10224	11188	0	5
2022.03.18	12:00:00	1.10225	1.10532	1.10029	1.10478	15930	0	5
2022.03.18	16:00:00	1.10477	1.10720	1.10420	1.10520	8165	0	5
2022.03.18	20:00:00	1.10520	1.10536	1.10473	1.10510	520	0	5
2022.03.20	20:00:00	1.10559	1.10572	1.10408	1.10424	1346	0	6
2022.03.21	00:00:00	1.10421	1.10535	1.10375	1.10454	2438	0	5
2022.03.21	04:00:00	1.10452	1.10556	1.10345	1.10509	4093	0	5
2022.03.21	08:00:00	1.10508	1.10700	1.10254	1.10311	10530	0	5
2022.03.21	12:00:00	1.10310	1.10505	1.10286	1.10449	10272	0	5
2022.03.21	16:00:00	1.10449	1.10520	1.10100	1.10139	10682	0	5
2022.03.21	20:00:00	1.10139	1.10255	1.10123	1.10165	1352	0	5
2022.03.22	00:00:00	1.10166	1.10172	1.09808	1.10021	5505	0	5
2022.03.22	04:00:00	1.10023	1.10026	1.09608	1.09821	6664	0	5
2022.03.22	08:00:00	1.09822	1.10139	1.09807	1.09989	13383	0	5
2022.03.22	12:00:00	1.09991	1.10454	1.09991	1.10217	14623	0	5
2022.03.22	16:00:00	1.10215	1.10317	1.10111	1.10300	4850	0	5
2022.03.22	20:00:00	1.10301	1.10432	1.10248	1.10291	2131	0	5
2022.03.23	00:00:00	1.10293	1.10345	1.10207	1.10262	4244	0	5
2022.03.23	04:00:00	1.10261	1.10396	1.10144	1.10167	3820	0	5
2022.03.23	08:00:00	1.10169	1.10233	1.09747	1.09826	9821	0	5
2022.03.23	12:00:00	1.09828	1.10052	1.09639	1.10014	12322	0	5
2022.03.23	16:00:00	1.10013	1.10115	1.09970	1.10046	4322	0	5
2022.03.23	20:00:00	1.10049	1.10104	1.10008	1.10058	1255	0	5
2022.03.24	00:00:00	1.10058	1.10134	1.09806	1.09850	4395	0	5
2022.03.24	04:00:00	1.09847	1.09888	1.09751	1.09779	3954	0	5
2022.03.24	08:00:00	1.09779	1.10010	1.09721	1.09874	12875	0	5
2022.03.24	12:00:00	1.09874	1.10132	1.09652	1.10059	14507	0	5
2022.03.24	16:00:00	1.10058	1.10082	1.09822	1.09989	5589	0	5
2022.03.24	20:00:00	1.09991	1.10096	1.09934	1.10083	1295	0	5
2022.03.25	00:00:00	1.10084	1.10354	1.10032	1.10274	5337	0	5
2022.03.25	04:00:00	1.10272	1.10376	1.10189	1.10229	4292	0	5
2022.03.25	08:00:00	1.10228	1.10264	1.10004	1.10182	8399	0	5
2022.03.25	12:00:00	1.10180	1.10243	1.09819	1.09822	15438	0	5
2022.03.25	16:00:00	1.09824	1.09964	1.09808	1.09833	7318	0	5
2022.03.25	20:00:00	1.09833	1.09860	1.09819	1.09839	429	0	5
2022.03.27	20:00:00	1.09855	1.09864	1.09773	1.09813	1272	0	6
2022.03.28	00:00:00	1.09812	1.09842	1.09502	1.09552	5813	0	5
2022.03.28	04:00:00	1.09550	1.09652	1.09447	1.09513	7113	0	5
2022.03.28	08:00:00	1.09514	1.09987	1.09445	1.09633	14969	0	5
2022.03.28	12:00:00	1.09634	1.09784	1.09464	1.09760	14362	0	5
2022.03.28	16:00:00	1.09759	1.09991	1.09739	1.09872	5948	0	5
2022.03.28	20:00:00	1.09873	1.09975	1.09805	1.09910	1554	0	5
2022.03.29	00:00:00	1.09912	1.09969	1.09687	1.09923	6656	0	5
2022.03.29	04:00:00	1.09925	1.10178	1.09790	1.09998	7558	0	5
2022.03.29	08:00:00	1.09998	1.11024	1.09749	1.10843	24504	0	5
2022.03.29	12:00:00	1.10845	1.11369	1.10789	1.11065	31673	0	5
2022.03.29	16:00:00	1.11066	1.11066	1.10714	1.10882	6767	0	5
2022.03.29	20:00:00	1.10880	1.10989	1.10818	1.10911	1634	0	5
2022.03.30	00:00:00	1.10909	1.11204	1.10879	1.11149	8429	0	5
2022.03.30	04:00:00	1.11149	1.11346	1.11054	1.11280	10149	0	5
2022.03.30	08:00:00	1.11282	1.11615	1.11142	1.11387	15658	0	5
2022.03.30	12:00:00	1.11384	1.11707	1.11116	1.11628	16862	0	5
2022.03.30	16:00:00	1.11627	1.11654	1.11476	1.11517	4088	0	5
2022.03.30	20:00:00	1.11519	1.11645	1.11519	1.11610	1215	0	5
2022.03.31	00:00:00	1.11609	1.11846	1.11560	1.11639	6392	0	5
2022.03.31	04:00:00	1.11637	1.11754	1.11498	1.11504	8842	0	5
2022.03.31	08:00:00	1.11502	1.11515	1.10879	1.11026	12943	0	5
2022.03.31	12:00:00	1.11024	1.11326	1.10681	1.10925	23727	0	5
2022.03.31	16:00:00	1.10926	1.10935	1.10608	1.10639	6623	0	5
2022.03.31	20:00:00	1.10639	1.10758	1.10637	1.10725	1852	0	5
2022.04.01	00:00:00	1.10726	1.10742	1.10594	1.10651	4135	0	5
2022.04.01	04:00:00	1.10650	1.10756	1.10429	1.10524	9591	0	5
2022.04.01	08:00:00	1.10523	1.10740	1.10413	1.10480	11106	0	5
2022.04.01	12:00:00	1.10481	1.10590	1.10278	1.10437	12422	0	5
2022.04.01	16:00:00	1.10439	1.10487	1.10323	1.10476	4150	0	5
2022.04.01	20:00:00	1.10475	1.10523	1.10442	1.10486	539	0	5
2022.04.03	20:00:00	1.10388	1.10455	1.10362	1.10455	802	0	6
2022.04.04	00:00:00	1.10455	1.10543	1.10434	1.10477	2715	0	5
2022.04.04	04:00:00	1.10477	1.10537	1.10271	1.10312	5734	0	5
2022.04.04	08:00:00	1.10311	1.10382	1.09958	1.09963	7830	0	5
2022.04.04	12:00:00	1.09965	1.10086	1.09790	1.09927	9102	0	5
2022.04.04	16:00:00	1.09925	1.09925	1.09602	1.09695	4434	0	5
2022.04.04	20:00:00	1.09693	1.09758	1.09675	1.09748	953	0	5
2022.04.05	00:00:00	1.09749	1.09796	1.09652	1.09723	2376	0	5
2022.04.05	04:00:00	1.09722	1.09878	1.09621	1.09816	7642	0	5
2022.04.05	08:00:00	1.09814	1.09850	1.09563	1.09670	7876	0	5
2022.04.05	12:00:00	1.09672	1.09754	1.09189	1.09204	12114	0	5
2022.04.05	16:00:00	1.09205	1.09228	1.08998	1.09037	3877	0	5
2022.04.05	20:00:00	1.09036	1.09079	1.09027	1.09057	858	0	5
2022.04.06	00:00:00	1.09058	1.09060	1.08906	1.09002	3399	0	5
2022.04.06	04:00:00	1.09000	1.09012	1.08743	1.08951	7594	0	5
2022.04.06	08:00:00	1.08950	1.09266	1.08909	1.09166	10304	0	5
2022.04.06	12:00:00	1.09167	1.09378	1.09024	1.09100	10470	0	5
2022.04.06	16:00:00	1.09102	1.09286	1.08787	1.09003	15662	0	5
2022.04.06	20:00:00	1.09001	1.09018	1.08925	1.08976	1310	0	5
2022.04.07	00:00:00	1.08975	1.09125	1.08967	1.09071	3479	0	5
2022.04.07	04:00:00	1.09071	1.09335	1.08943	1.08977	6125	0	5
2022.04.07	08:00:00	1.08978	1.09214	1.08644	1.09108	13883	0	5
2022.04.07	12:00:00	1.09109	1.09381	1.08952	1.08984	14353	0	5
2022.04.07	16:00:00	1.08981	1.08998	1.08674	1.08718	6344	0	5
2022.04.07	20:00:00	1.08717	1.08819	1.08601	1.08640	1714	0	5
2022.04.08	00:00:00	1.08642	1.08715	1.08564	1.08636	4478	0	5
2022.04.08	04:00:00	1.08635	1.08688	1.08474	1.08671	5663	0	5
2022.04.08	08:00:00	1.08671	1.08915	1.08587	1.08635	8077	0	5
2022.04.08	12:00:00	1.08633	1.08813	1.08363	1.08738	11916	0	5
2022.04.08	16:00:00	1.08736	1.08849	1.08649	1.08779	4002	0	5
2022.04.08	20:00:00	1.08779	1.08788	1.08720	1.08759	421	0	5
2022.04.10	20:00:00	1.09005	1.09123	1.08841	1.08842	2670	0	6
2022.04.11	00:00:00	1.08841	1.08945	1.08750	1.08829	3945	0	5
2022.04.11	04:00:00	1.08830	1.09133	1.08738	1.09096	7412	0	5
2022.04.11	08:00:00	1.09098	1.09329	1.08977	1.09008	7591	0	5
2022.04.11	12:00:00	1.09009	1.09056	1.08735	1.08755	9628	0	5
2022.04.11	16:00:00	1.08757	1.08943	1.08725	1.08840	4191	0	5
2022.04.11	20:00:00	1.08838	1.08859	1.08766	1.08767	1535	0	5
2022.04.12	00:00:00	1.08769	1.08871	1.08663	1.08745	3242	0	5
2022.04.12	04:00:00	1.08746	1.08829	1.08532	1.08705	6686	0	5
2022.04.12	08:00:00	1.08707	1.08736	1.08542	1.08621	7096	0	5
2022.04.12	12:00:00	1.08622	1.09034	1.08507	1.08526	20451	0	5
2022.04.12	16:00:00	1.08526	1.08646	1.08210	1.08304	7747	0	5
2022.04.12	20:00:00	1.08303	1.08311	1.08232	1.08258	1018	0	5
2022.04.13	00:00:00	1.08258	1.08405	1.08113	1.08371	3525	0	5
2022.04.13	04:00:00	1.08369	1.08446	1.08150	1.08379	6504	0	5
2022.04.13	08:00:00	1.08380	1.08475	1.08231	1.08306	7280	0	5
2022.04.13	12:00:00	1.08306	1.08730	1.08087	1.08715	12572	0	5
2022.04.13	16:00:00	1.08717	1.08940	1.08716	1.08827	6651	0	5
2022.04.13	20:00:00	1.08828	1.08970	1.08828	1.08948	1273	0	5
2022.04.14	00:00:00	1.08950	1.09091	1.08826	1.09069	3653	0	5
2022.04.14	04:00:00	1.09071	1.09230	1.09032	1.09081	5176	0	5
2022.04.14	08:00:00	1.09080	1.09173	1.08632	1.08650	10202	0	5
2022.04.14	12:00:00	1.08652	1.08901	1.07572	1.07970	35782	0	5
2022.04.14	16:00:00	1.07968	1.08346	1.07945	1.08242	8514	0	5
2022.04.14	20:00:00	1.08240	1.08341	1.08134	1.08205	1942	0	6
2022.04.15	00:00:00	1.08204	1.08208	1.07961	1.08035	3051	0	19
2022.04.15	04:00:00	1.08036	1.08111	1.08015	1.08109	989	0	12
2022.04.15	08:00:00	1.08108	1.08227	1.08042	1.08143	2259	0	19
2022.04.15	12:00:00	1.08148	1.08188	1.08046	1.08068	1543	0	19
2022.04.15	16:00:00	1.08067	1.08097	1.08046	1.08072	1069	0	26
2022.04.15	20:00:00	1.08068	1.08132	1.08067	1.08095	497	0	28
2022.04.17	20:00:00	1.08050	1.08214	1.08032	1.08138	2285	0	6
2022.04.18	00:00:00	1.08140	1.08157	1.07906	1.07928	4485	0	5
2022.04.18	04:00:00	1.07929	1.08034	1.07870	1.07912	3458	0	5
2022.04.18	08:00:00	1.07911	1.08134	1.07830	1.08089	2894	0	5
2022.04.18	12:00:00	1.08091	1.08141	1.07829	1.07835	6573	0	5
2022.04.18	16:00:00	1.07835	1.07863	1.07697	1.07829	3527	0	5
2022.04.18	20:00:00	1.07830	1.07877	1.07753	1.07799	1577	0	5
2022.04.19	00:00:00	1.07798	1.07872	1.07609	1.07723	4708	0	5
2022.04.19	04:00:00	1.07724	1.08025	1.07665	1.08016	6737	0	5
2022.04.19	08:00:00	1.08018	1.08142	1.07844	1.07954	7016	0	5
2022.04.19	12:00:00	1.07957	1.08083	1.07817	1.07891	13047	0	5
2022.04.19	16:00:00	1.07893	1.08031	1.07822	1.07887	4505	0	5
2022.04.19	20:00:00	1.07885	1.07949	1.07844	1.07939	1805	0	5
2022.04.20	00:00:00	1.07941	1.08225	1.07839	1.08185	6274	0	5
2022.04.20	04:00:00	1.08187	1.08219	1.08068	1.08090	5886	0	5
2022.04.20	08:00:00	1.08087	1.08659	1.08056	1.08266	10242	0	5
2022.04.20	12:00:00	1.08264	1.08659	1.08204	1.08546	12392	0	5
2022.04.20	16:00:00	1.08546	1.08596	1.08396	1.08532	5479	0	5
2022.04.20	20:00:00	1.08530	1.08545	1.08401	1.08493	1528	0	5
2022.04.21	00:00:00	1.08492	1.08503	1.08234	1.08301	4543	0	5
2022.04.21	04:00:00	1.08303	1.09349	1.08289	1.09269	11361	0	5
2022.04.21	08:00:00	1.09267	1.09297	1.08745	1.08794	9616	0	5
2022.04.21	12:00:00	1.08796	1.08957	1.08368	1.08417	13697	0	5
2022.04.21	16:00:00	1.08415	1.08580	1.08304	1.08383	9292	0	5
2022.04.21	20:00:00	1.08381	1.08417	1.08292	1.08348	2139	0	5
2022.04.22	00:00:00	1.08350	1.08463	1.08308	1.08411	4315	0	5
2022.04.22	04:00:00	1.08410	1.08513	1.08028	1.08060	9078	0	5
2022.04.22	08:00:00	1.08063	1.08249	1.07901	1.08211	8918	0	5
2022.04.22	12:00:00	1.08209	1.08446	1.07704	1.07886	15245	0	5
2022.04.22	16:00:00	1.07887	1.08001	1.07761	1.07930	6109	0	5
2022.04.22	20:00:00	1.07928	1.08020	1.07909	1.07982	726	0	5
2022.04.24	20:00:00	1.08047	1.08148	1.07959	1.08093	2274	0	6
2022.04.25	00:00:00	1.08095	1.08119	1.07772	1.07812	5823	0	5
2022.04.25	04:00:00	1.07812	1.07850	1.07066	1.07382	15270	0	5
2022.04.25	08:00:00	1.07381	1.07542	1.07195	1.07494	14371	0	5
2022.04.25	12:00:00	1.07492	1.07580	1.06959	1.07027	19347	0	5
2022.04.25	16:00:00	1.07027	1.07186	1.06966	1.07131	7981	0	5
2022.04.25	20:00:00	1.07132	1.07147	1.07069	1.07123	1553	0	5
2022.04.26	00:00:00	1.07124	1.07383	1.07113	1.07319	5240	0	5
2022.04.26	04:00:00	1.07319	1.07335	1.06753	1.06761	9404	0	5
2022.04.26	08:00:00	1.06759	1.06971	1.06691	1.06705	9807	0	5
2022.04.26	12:00:00	1.06708	1.06851	1.06415	1.06588	14235	0	5
2022.04.26	16:00:00	1.06587	1.06647	1.06382	1.06437	5775	0	5
2022.04.26	20:00:00	1.06436	1.06476	1.06347	1.06422	1961	0	5
2022.04.27	00:00:00	1.06424	1.06531	1.06333	1.06406	5304	0	5
2022.04.27	04:00:00	1.06406	1.06545	1.05870	1.06231	11969	0	5
2022.04.27	08:00:00	1.06233	1.06248	1.05801	1.05843	13977	0	5
2022.04.27	12:00:00	1.05844	1.05857	1.05143	1.05450	22029	0	5
2022.04.27	16:00:00	1.05453	1.05720	1.05452	1.05582	8056	0	5
2022.04.27	20:00:00	1.05581	1.05605	1.05493	1.05542	1559	0	5
2022.04.28	00:00:00	1.05540	1.05540	1.05088	1.05088	7848	0	5
2022.04.28	04:00:00	1.05090	1.05645	1.04806	1.05546	18806	0	5
2022.04.28	08:00:00	1.05547	1.05558	1.04861	1.04900	14511	0	5
2022.04.28	12:00:00	1.04903	1.05309	1.04711	1.04997	27211	0	5
2022.04.28	16:00:00	1.04999	1.05155	1.04934	1.05095	7590	0	5
2022.04.28	20:00:00	1.05096	1.05096	1.04911	1.05027	1801	0	5
2022.04.29	00:00:00	1.05029	1.05294	1.05019	1.05129	5177	0	5
2022.04.29	04:00:00	1.05130	1.05784	1.05086	1.05616	10093	0	5
2022.04.29	08:00:00	1.05618	1.05927	1.05396	1.05443	13658	0	5
2022.04.29	12:00:00	1.05445	1.05592	1.05094	1.05402	22667	0	5
2022.04.29	16:00:00	1.05401	1.05785	1.05323	1.05485	9041	0	5
2022.04.29	20:00:00	1.05485	1.05517	1.05419	1.05449	795	0	5
2022.05.01	20:00:00	1.05489	1.05513	1.05343	1.05348	2361	0	6
2022.05.02	00:00:00	1.05348	1.05527	1.05172	1.05239	5684	0	5
2022.05.02	04:00:00	1.05241	1.05683	1.05099	1.05322	8320	0	5
2022.05.02	08:00:00	1.05324	1.05358	1.05136	1.05164	8713	0	5
2022.05.02	12:00:00	1.05162	1.05414	1.05026	1.05212	12741	0	5
2022.05.02	16:00:00	1.05211	1.05260	1.04902	1.05037	6523	0	5
2022.05.02	20:00:00	1.05035	1.05131	1.05014	1.05093	1278	0	5
2022.05.03	00:00:00	1.05096	1.05264	1.05076	1.05183	3473	0	5
2022.05.03	04:00:00	1.05183	1.05274	1.04942	1.05185	8987	0	5
2022.05.03	08:00:00	1.05186	1.05419	1.04921	1.05378	10560	0	5
2022.05.03	12:00:00	1.05377	1.05774	1.05314	1.05316	14948	0	5
2022.05.03	16:00:00	1.05315	1.05402	1.05114	1.05248	7155	0	5
2022.05.03	20:00:00	1.05250	1.05276	1.05181	1.05251	1339	0	5
2022.05.04	00:00:00	1.05248	1.05339	1.05139	1.05160	2906	0	5
2022.05.04	04:00:00	1.05157	1.05281	1.05060	1.05239	6083	0	5
2022.05.04	08:00:00	1.05237	1.05360	1.05144	1.05305	7360	0	5
2022.05.04	12:00:00	1.05303	1.05639	1.05244	1.05399	12532	0	5
2022.05.04	16:00:00	1.05400	1.06264	1.05104	1.06080	51050	0	5
2022.05.04	20:00:00	1.06082	1.06307	1.06035	1.06204	3407	0	5
2022.05.05	00:00:00	1.06203	1.06415	1.06040	1.06175	7847	0	5
2022.05.05	04:00:00	1.06174	1.06189	1.05845	1.05974	11160	0	5
2022.05.05	08:00:00	1.05976	1.06074	1.05454	1.05476	15480	0	5
2022.05.05	12:00:00	1.05475	1.05733	1.05032	1.05065	24122	0	5
2022.05.05	16:00:00	1.05065	1.05506	1.04924	1.05503	14786	0	5
2022.05.05	20:00:00	1.05502	1.05502	1.05354	1.05394	2437	0	5
2022.05.06	00:00:00	1.05396	1.05505	1.05157	1.05329	8614	0	5
2022.05.06	04:00:00	1.05328	1.05429	1.04821	1.05211	16060	0	5
2022.05.06	08:00:00	1.05210	1.05984	1.05124	1.05655	23585	0	5
2022.05.06	12:00:00	1.05653	1.05960	1.05475	1.05707	37248	0	5
2022.05.06	16:00:00	1.05707	1.05800	1.05362	1.05473	10888	0	5
2022.05.06	20:00:00	1.05474	1.05478	1.05404	1.05458	754	0	5
2022.05.08	20:00:00	1.05429	1.05429	1.05307	1.05322	1469	0	6
2022.05.09	00:00:00	1.05321	1.05351	1.05028	1.05099	6349	0	5
2022.05.09	04:00:00	1.05097	1.05291	1.04951	1.05116	10350	0	5
2022.05.09	08:00:00	1.05117	1.05522	1.05011	1.05465	12308	0	5
2022.05.09	12:00:00	1.05464	1.05732	1.05170	1.05567	18792	0	5
2022.05.09	16:00:00	1.05568	1.05923	1.05504	1.05579	11169	0	5
2022.05.09	20:00:00	1.05578	1.05689	1.05514	1.05630	1815	0	5
2022.05.10	00:00:00	1.05631	1.05795	1.05532	1.05784	8315	0	5
2022.05.10	04:00:00	1.05783	1.05851	1.05509	1.05569	9995	0	5
2022.05.10	08:00:00	1.05570	1.05756	1.05353	1.05530	12283	0	5
2022.05.10	12:00:00	1.05529	1.05747	1.05253	1.05307	18522	0	5
2022.05.10	16:00:00	1.05308	1.05465	1.05262	1.05354	8824	0	5
2022.05.10	20:00:00	1.05353	1.05354	1.05260	1.05289	1224	0	5
2022.05.11	00:00:00	1.05289	1.05389	1.05254	1.05365	3825	0	5
2022.05.11	04:00:00	1.05363	1.05605	1.05336	1.05519	7445	0	5
2022.05.11	08:00:00	1.05521	1.05755	1.05431	1.05447	12463	0	5
2022.05.11	12:00:00	1.05448	1.05769	1.05017	1.05370	41023	0	5
2022.05.11	16:00:00	1.05369	1.05452	1.05136	1.05152	13388	0	5
2022.05.11	20:00:00	1.05154	1.05179	1.05095	1.05116	1640	0	5
2022.05.12	00:00:00	1.05119	1.05290	1.05074	1.05218	5856	0	5
2022.05.12	04:00:00	1.05220	1.05253	1.04427	1.04592	18743	0	5
2022.05.12	08:00:00	1.04594	1.04649	1.03885	1.03992	16642	0	5
2022.05.12	12:00:00	1.03991	1.04378	1.03713	1.03746	22387	0	5
2022.05.12	16:00:00	1.03748	1.03903	1.03537	1.03729	11008	0	5
2022.05.12	20:00:00	1.03727	1.03840	1.03724	1.03782	1606	0	5
2022.05.13	00:00:00	1.03781	1.03977	1.03729	1.03909	5938	0	5
2022.05.13	04:00:00	1.03909	1.04190	1.03834	1.04156	10962	0	5
2022.05.13	08:00:00	1.04154	1.04191	1.03706	1.03824	10952	0	5
2022.05.13	12:00:00	1.03825	1.04157	1.03492	1.04116	15733	0	5
2022.05.13	16:00:00	1.04113	1.04156	1.03934	1.04015	5422	0	5
2022.05.13	20:00:00	1.04017	1.04088	1.03994	1.04081	526	0	5
2022.05.15	20:00:00	1.04042	1.04143	1.03963	1.03978	2262	0	6
2022.05.16	00:00:00	1.03980	1.04169	1.03889	1.03965	6589	0	5
2022.05.16	04:00:00	1.03964	1.04256	1.03932	1.04085	7073	0	5
2022.05.16	08:00:00	1.04087	1.04380	1.04064	1.04186	8164	0	5
2022.05.16	12:00:00	1.04186	1.04342	1.03891	1.04194	12213	0	5
2022.05.16	16:00:00	1.04193	1.04427	1.04156	1.04319	3997	0	5
2022.05.16	20:00:00	1.04321	1.04394	1.04285	1.04390	1179	0	5
2022.05.17	00:00:00	1.04388	1.04539	1.04317	1.04399	4867	0	5
2022.05.17	04:00:00	1.04399	1.04743	1.04357	1.04636	6652	0	5
2022.05.17	08:00:00	1.04635	1.05555	1.04560	1.05391	15206	0	5
2022.05.17	12:00:00	1.05392	1.05492	1.05251	1.05325	13165	0	5
2022.05.17	16:00:00	1.05323	1.05545	1.05212	1.05456	15339	0	5
2022.05.17	20:00:00	1.05456	1.05528	1.05423	1.05486	1206	0	5
2022.05.18	00:00:00	1.05484	1.05635	1.05242	1.05323	5418	0	5
2022.05.18	04:00:00	1.05321	1.05402	1.05133	1.05160	7096	0	5
2022.05.18	08:00:00	1.05161	1.05288	1.04940	1.05101	8655	0	5
2022.05.18	12:00:00	1.05103	1.05416	1.04887	1.04909	12654	0	5
2022.05.18	16:00:00	1.04909	1.04978	1.04645	1.04658	5939	0	5
2022.05.18	20:00:00	1.04660	1.04749	1.04580	1.04728	1780	0	5
2022.05.19	00:00:00	1.04730	1.05063	1.04679	1.04999	7848	0	5
2022.05.19	04:00:00	1.04997	1.05064	1.04648	1.04921	8101	0	5
2022.05.19	08:00:00	1.04922	1.05390	1.04795	1.05175	13224	0	5
2022.05.19	12:00:00	1.05174	1.05983	1.05163	1.05866	24256	0	5
2022.05.19	16:00:00	1.05866	1.06069	1.05797	1.05911	8309	0	5
2022.05.19	20:00:00	1.05909	1.05909	1.05781	1.05791	1632	0	5
2022.05.20	00:00:00	1.05793	1.05833	1.05544	1.05660	5667	0	5
2022.05.20	04:00:00	1.05657	1.05931	1.05622	1.05761	9078	0	5
2022.05.20	08:00:00	1.05763	1.05989	1.05545	1.05664	9084	0	5
2022.05.20	12:00:00	1.05663	1.05799	1.05398	1.05582	13039	0	5
2022.05.20	16:00:00	1.05580	1.05600	1.05327	1.05570	8214	0	5
2022.05.20	20:00:00	1.05569	1.05673	1.05524	1.05603	848	0	5
2022.05.22	20:00:00	1.05615	1.05777	1.05568	1.05689	1382	0	6
2022.05.23	00:00:00	1.05689	1.05943	1.05678	1.05923	4808	0	5
2022.05.23	04:00:00	1.05923	1.06131	1.05884	1.06007	8037	0	5
2022.05.23	08:00:00	1.06005	1.06871	1.06005	1.06561	16739	0	5
2022.05.23	12:00:00	1.06562	1.06909	1.06442	1.06694	14010	0	5
2022.05.23	16:00:00	1.06692	1.06970	1.06655	1.06864	4732	0	5
2022.05.23	20:00:00	1.06865	1.06938	1.06792	1.06835	1579	0	5
2022.05.24	00:00:00	1.06834	1.06859	1.06608	1.06723	3043	0	5
2022.05.24	04:00:00	1.06724	1.07359	1.06622	1.07305	12114	0	5
2022.05.24	08:00:00	1.07308	1.07334	1.07008	1.07142	12290	0	5
2022.05.24	12:00:00	1.07144	1.07468	1.06955	1.07429	18876	0	5
2022.05.24	16:00:00	1.07429	1.07483	1.07220	1.07299	6976	0	5
2022.05.24	20:00:00	1.07301	1.07388	1.07286	1.07326	1258	0	5
2022.05.25	00:00:00	1.07326	1.07364	1.07031	1.07135	5013	0	5
2022.05.25	04:00:00	1.07133	1.07139	1.06815	1.06839	7509	0	5
2022.05.25	08:00:00	1.06840	1.06859	1.06540	1.06594	11356	0	5
2022.05.25	12:00:00	1.06595	1.06869	1.06422	1.06566	13384	0	5
2022.05.25	16:00:00	1.06568	1.06942	1.06518	1.06769	11859	0	5
2022.05.25	20:00:00	1.06770	1.06956	1.06734	1.06868	2669	0	5
2022.05.26	00:00:00	1.06867	1.07062	1.06851	1.07013	5913	0	5
2022.05.26	04:00:00	1.07015	1.07023	1.06623	1.06887	7817	0	5
2022.05.26	08:00:00	1.06885	1.07227	1.06775	1.07053	8984	0	5
2022.05.26	12:00:00	1.07053	1.07291	1.06889	1.07254	11538	0	5
2022.05.26	16:00:00	1.07255	1.07289	1.07019	1.07235	4588	0	5
2022.05.26	20:00:00	1.07237	1.07343	1.07233	1.07323	1550	0	5
2022.05.27	00:00:00	1.07324	1.07649	1.07304	1.07555	5487	0	5
2022.05.27	04:00:00	1.07554	1.07581	1.07332	1.07357	5526	0	5
2022.05.27	08:00:00	1.07356	1.07431	1.06968	1.07069	8436	0	5
2022.05.27	12:00:00	1.07070	1.07500	1.07010	1.07073	13617	0	5
2022.05.27	16:00:00	1.07074	1.07338	1.07039	1.07334	3680	0	5
2022.05.27	20:00:00	1.07332	1.07340	1.07275	1.07340	384	0	5
2022.05.29	20:00:00	1.07354	1.07359	1.07261	1.07290	828	0	6
2022.05.30	00:00:00	1.07291	1.07556	1.07267	1.07444	3739	0	5
2022.05.30	04:00:00	1.07445	1.07697	1.07402	1.07425	6446	0	5
2022.05.30	08:00:00	1.07425	1.07802	1.07401	1.07667	6800	0	5
2022.05.30	12:00:00	1.07665	1.07836	1.07482	1.07793	6926	0	5
2022.05.30	16:00:00	1.07793	1.07863	1.07762	1.07780	1160	0	5
2022.05.30	20:00:00	1.07779	1.07814	1.07701	1.07726	943	0	6
2022.05.31	00:00:00	1.07728	1.07744	1.07341	1.07509	6862	0	5
2022.05.31	04:00:00	1.07508	1.07549	1.07275	1.07364	6941	0	5
2022.05.31	08:00:00	1.07363	1.07457	1.06887	1.07131	12802	0	5
2022.05.31	12:00:00	1.07130	1.07367	1.06789	1.07311	18881	0	5
2022.05.31	16:00:00	1.07310	1.07465	1.07233	1.07351	5240	0	5
2022.05.31	20:00:00	1.07351	1.07374	1.07296	1.07338	1314	0	5
2022.06.01	00:00:00	1.07341	1.07343	1.07074	1.07181	4443	0	5
2022.06.01	04:00:00	1.07183	1.07370	1.07051	1.07148	6645	0	5
2022.06.01	08:00:00	1.07146	1.07390	1.07017	1.07082	7829	0	5
2022.06.01	12:00:00	1.07080	1.07304	1.06269	1.06445	15300	0	5
2022.06.01	16:00:00	1.06444	1.06603	1.06370	1.06499	6206	0	5
2022.06.01	20:00:00	1.06497	1.06543	1.06458	1.06507	1158	0	5
2022.06.02	00:00:00	1.06505	1.06593	1.06447	1.06541	4198	0	5
